,area,franchise,small_area,closed,period_month,univ_count,univ_area,univ_pop
8158,70.12,0,0,1,171,0.0,0.0,0.0
8159,82.6,0,0,1,84,0.0,0.0,0.0
8160,219.14,0,0,1,14,0.0,0.0,0.0
8161,26.0,0,1,1,18,1.0,170742.0,5385.0
8162,59.4,0,0,1,49,0.0,0.0,0.0
8163,79.0,0,0,1,63,0.0,0.0,0.0
8164,72.0,0,0,1,37,0.0,0.0,0.0
8165,80.0,0,0,1,52,0.0,0.0,0.0
8166,109.09,0,0,1,15,0.0,0.0,0.0
8167,39.66,0,0,1,63,0.0,0.0,0.0
8168,156.0,0,0,1,22,1.0,18619.0,1014.0
8169,26.4,0,1,1,9,0.0,0.0,0.0
8170,33.0,0,0,1,13,0.0,0.0,0.0
8171,72.09,0,0,1,242,1.0,133951.0,14411.0
8172,84.26,0,0,1,201,0.0,0.0,0.0
8173,129.12,0,0,1,91,0.0,0.0,0.0
8174,83.3,0,0,1,180,0.0,0.0,0.0
8175,53.76,0,0,1,212,0.0,0.0,0.0
8176,33.45,0,0,1,101,0.0,0.0,0.0
8177,76.41,0,0,1,84,1.0,63090.0,616.0
8178,62.13,0,0,1,24,1.0,74694.0,1374.0
8179,50.84,0,0,1,76,1.0,74694.0,1374.0
8180,84.0,0,0,1,9,1.0,74694.0,1374.0
8181,43.34,0,0,1,20,1.0,151779.0,18742.0
8182,37.21,0,0,1,23,1.0,151779.0,18742.0
8183,75.65,0,0,1,45,1.0,133951.0,14411.0
8184,51.22,0,0,1,231,1.0,74694.0,1374.0
8185,48.07,0,0,1,30,1.0,151779.0,18742.0
8186,58.98,0,0,1,5,0.0,0.0,0.0
8187,104.94,0,0,1,66,1.0,151779.0,18742.0
8188,83.22,0,0,1,61,0.0,0.0,0.0
8189,74.92,0,0,1,114,0.0,0.0,0.0
8190,42.8,0,0,1,2,1.0,74694.0,1374.0
8191,72.5,0,0,1,61,1.0,74694.0,1374.0
8192,22.57,0,1,1,38,0.0,0.0,0.0
8193,64.92,0,0,1,17,1.0,133951.0,14411.0
8194,72.07,0,0,1,12,1.0,74694.0,1374.0
8195,90.02,0,0,1,150,1.0,133951.0,14411.0
8196,75.02,0,0,1,134,1.0,74694.0,1374.0
8197,65.3,0,0,1,272,1.0,74694.0,1374.0
8198,74.9,0,0,1,166,1.0,133951.0,14411.0
8199,158.67,0,0,1,148,0.0,0.0,0.0
8200,99.0,0,0,1,186,1.0,133951.0,14411.0
8201,27.52,0,1,1,235,1.0,133951.0,14411.0
8202,51.15,0,0,1,125,0.0,0.0,0.0
8203,64.86,0,0,1,189,1.0,74694.0,1374.0
8204,99.99,0,0,1,168,1.0,74694.0,1374.0
8205,60.0,0,0,1,158,1.0,74694.0,1374.0
8206,9.0,0,1,1,12,0.0,0.0,0.0
8207,83.0,0,0,1,45,0.0,0.0,0.0
8208,43.07,0,0,1,62,0.0,0.0,0.0
8209,105.0,0,0,1,19,0.0,0.0,0.0
8210,47.6,0,0,1,57,0.0,0.0,0.0
8211,91.08,0,0,1,141,0.0,0.0,0.0
8212,65.57,0,0,1,159,0.0,0.0,0.0
8213,34.74,0,0,1,166,2.0,152321.0,14335.0
8214,32.2,0,0,1,28,1.0,18619.0,1014.0
8215,28.12,0,1,1,7,1.0,18619.0,1014.0
8216,104.18,0,0,1,42,1.0,18619.0,1014.0
8217,92.56,0,0,1,43,1.0,18619.0,1014.0
8218,80.0,0,0,1,6,0.0,0.0,0.0
8219,113.93,0,0,1,92,0.0,0.0,0.0
8220,76.38,0,0,1,77,0.0,0.0,0.0
8221,0.0,0,1,1,7,0.0,0.0,0.0
8222,25.92,0,1,1,58,0.0,0.0,0.0
8223,13.2,0,1,1,11,1.0,170742.0,5385.0
8224,12.04,0,1,1,236,1.0,151779.0,18742.0
8225,74.03,0,0,1,49,0.0,0.0,0.0
8226,70.0,0,0,1,56,0.0,0.0,0.0
8227,70.11,0,0,1,108,0.0,0.0,0.0
8228,94.27,0,0,1,59,0.0,0.0,0.0
8229,85.3,0,0,1,3,0.0,0.0,0.0
8230,13.2,0,1,1,49,0.0,0.0,0.0
8231,9.3,0,1,1,41,1.0,170742.0,5385.0
8232,63.2,0,0,1,72,0.0,0.0,0.0
8233,16.5,0,1,1,19,2.0,152321.0,14335.0
8234,60.0,0,0,1,61,3.0,1049479.0,22578.0
8235,43.16,0,0,1,59,1.0,18619.0,1014.0
8236,33.0,0,0,1,75,1.0,170742.0,5385.0
8237,37.68,0,0,1,52,1.0,170742.0,5385.0
8238,24.72,0,1,1,35,0.0,0.0,0.0
8239,132.73,0,0,1,5,1.0,170742.0,5385.0
8240,27.3,0,1,1,27,0.0,0.0,0.0
8241,30.0,0,1,1,41,0.0,0.0,0.0
8242,42.03,0,0,1,61,0.0,0.0,0.0
8243,92.56,0,0,1,6,0.0,0.0,0.0
8244,175.2,0,0,1,171,0.0,0.0,0.0
8245,6.61,0,1,1,14,0.0,0.0,0.0
8246,42.9,0,0,1,30,0.0,0.0,0.0
8247,52.13,0,0,1,38,1.0,151779.0,18742.0
8248,97.41,0,0,1,42,1.0,133951.0,14411.0
8249,88.8,0,0,1,97,1.0,151779.0,18742.0
8250,134.03,0,0,1,78,1.0,151779.0,18742.0
8251,48.5,0,0,1,81,0.0,0.0,0.0
8252,23.63,0,1,1,38,0.0,0.0,0.0
8253,30.0,0,1,1,32,0.0,0.0,0.0
8254,83.0,0,0,1,36,0.0,0.0,0.0
8255,39.0,0,0,1,48,0.0,0.0,0.0
8256,57.16,0,0,1,383,1.0,74694.0,1374.0
8257,135.03,0,0,1,399,0.0,0.0,0.0
8258,75.0,0,0,1,5,0.0,0.0,0.0
8259,47.67,0,0,1,19,1.0,133951.0,14411.0
8260,69.19,0,0,1,67,0.0,0.0,0.0
8261,15.17,0,1,1,29,1.0,74694.0,1374.0
8262,132.6,0,0,1,94,0.0,0.0,0.0
8263,103.87,0,0,1,7,0.0,0.0,0.0
8264,68.82,0,0,1,197,1.0,133951.0,14411.0
8265,83.62,0,0,1,177,0.0,0.0,0.0
8266,91.2,0,0,1,209,1.0,151779.0,18742.0
8267,248.8,0,0,1,218,0.0,0.0,0.0
8268,83.24,0,0,1,382,1.0,133951.0,14411.0
8269,60.7,0,0,1,292,0.0,0.0,0.0
8270,9.4,0,1,1,292,0.0,0.0,0.0
8271,71.4,0,0,1,41,0.0,0.0,0.0
8272,27.0,0,1,1,43,0.0,0.0,0.0
8273,77.0,0,0,1,140,1.0,170742.0,5385.0
8274,146.12,0,0,1,36,1.0,170742.0,5385.0
8275,463.92,0,0,1,23,0.0,0.0,0.0
8276,32.94,0,0,1,22,0.0,0.0,0.0
8277,41.0,0,0,1,23,1.0,170742.0,5385.0
8278,192.83,0,0,1,1,0.0,0.0,0.0
8279,41.34,0,0,1,70,2.0,152321.0,14335.0
8280,24.75,0,1,1,33,1.0,18619.0,1014.0
8281,42.32,0,0,1,69,0.0,0.0,0.0
8282,13.5,0,1,1,29,1.0,4108394.0,15816.0
8283,104.18,0,0,1,6,1.0,18619.0,1014.0
8284,108.53,0,0,1,14,2.0,245351.0,21459.0
8285,23.56,0,1,1,18,0.0,0.0,0.0
8286,52.08,0,0,1,19,0.0,0.0,0.0
8287,51.03,0,0,1,8,0.0,0.0,0.0
8288,50.0,0,0,1,22,0.0,0.0,0.0
8289,25.0,0,1,1,29,1.0,4108394.0,15816.0
8290,9.9,0,1,1,22,0.0,0.0,0.0
8291,26.83,0,1,1,15,0.0,0.0,0.0
8292,14.0,0,1,1,18,0.0,0.0,0.0
8293,23.0,0,1,1,7,0.0,0.0,0.0
8294,302.6,0,0,1,17,0.0,0.0,0.0
8295,103.0,0,0,1,20,0.0,0.0,0.0
8296,0.0,0,1,1,0,0.0,0.0,0.0
8297,38.88,0,0,1,24,0.0,0.0,0.0
8298,66.0,0,0,1,1,0.0,0.0,0.0
8299,22.06,0,1,1,0,0.0,0.0,0.0
8300,65.78,0,0,1,11,0.0,0.0,0.0
8301,57.78,0,0,1,13,0.0,0.0,0.0
8302,30.0,0,1,1,10,1.0,4108394.0,15816.0
8303,47.06,0,0,1,25,0.0,0.0,0.0
8304,18.8,0,1,1,28,0.0,0.0,0.0
8305,60.0,0,0,1,29,0.0,0.0,0.0
8306,34.72,0,0,1,14,1.0,29399.0,5939.0
8307,23.35,0,1,1,15,1.0,29399.0,5939.0
8308,15.0,0,1,1,17,0.0,0.0,0.0
8309,38.61,0,0,1,11,0.0,0.0,0.0
8310,23.0,0,1,1,23,1.0,112653.0,12365.0
8311,33.0,0,0,1,24,1.0,4108394.0,15816.0
8312,26.0,0,1,1,3,0.0,0.0,0.0
8313,20.0,0,1,1,24,0.0,0.0,0.0
8314,24.73,0,1,1,19,0.0,0.0,0.0
8315,33.73,0,0,1,25,0.0,0.0,0.0
8316,27.0,0,1,1,19,0.0,0.0,0.0
8317,19.8,0,1,1,16,0.0,0.0,0.0
8318,31.76,0,0,1,25,0.0,0.0,0.0
8319,33.0,0,0,1,23,0.0,0.0,0.0
8320,20.0,0,1,1,43,0.0,0.0,0.0
8321,20.0,0,1,1,25,2.0,99436.0,2141.0
8322,20.0,0,1,1,6,0.0,0.0,0.0
8323,13.5,0,1,1,15,0.0,0.0,0.0
8324,16.92,0,1,1,15,0.0,0.0,0.0
8325,31.82,0,0,1,31,0.0,0.0,0.0
8326,94.96,0,0,1,26,0.0,0.0,0.0
8327,20.0,0,1,1,12,0.0,0.0,0.0
8328,15.03,0,1,1,22,0.0,0.0,0.0
8329,35.69,0,0,1,13,0.0,0.0,0.0
8330,27.0,0,1,1,26,0.0,0.0,0.0
8331,19.8,0,1,1,6,0.0,0.0,0.0
8332,44.1,0,0,1,15,0.0,0.0,0.0
8333,33.0,0,0,1,16,1.0,4108394.0,15816.0
8334,6.6,0,1,1,5,1.0,81199.0,9333.0
8335,61.0,0,0,1,24,0.0,0.0,0.0
8336,100.0,0,0,1,22,0.0,0.0,0.0
8337,55.47,0,0,1,21,0.0,0.0,0.0
8338,16.9,0,1,1,31,0.0,0.0,0.0
8339,86.7,0,0,1,18,0.0,0.0,0.0
8340,9.9,0,1,1,22,0.0,0.0,0.0
8341,19.8,0,1,1,22,0.0,0.0,0.0
8342,19.8,0,1,1,21,0.0,0.0,0.0
8343,32.47,0,0,1,2,0.0,0.0,0.0
8344,95.76,0,0,1,9,0.0,0.0,0.0
8345,42.0,0,0,1,13,0.0,0.0,0.0
8346,6.6,0,1,1,12,0.0,0.0,0.0
8347,60.72,0,0,1,13,0.0,0.0,0.0
8348,53.8,0,0,1,14,1.0,18619.0,1014.0
8349,68.96,0,0,1,24,0.0,0.0,0.0
8350,267.19,0,0,1,1,0.0,0.0,0.0
8351,26.49,0,1,1,30,0.0,0.0,0.0
8352,19.0,0,1,1,20,1.0,545068.0,15503.0
8353,6.6,0,1,1,0,0.0,0.0,0.0
8354,25.0,0,1,1,8,1.0,4108394.0,15816.0
8355,23.0,0,1,1,22,0.0,0.0,0.0
8356,25.0,0,1,1,23,0.0,0.0,0.0
8357,39.09,0,0,1,23,0.0,0.0,0.0
8358,60.03,0,0,1,22,0.0,0.0,0.0
8359,91.0,0,0,1,20,0.0,0.0,0.0
8360,58.8,0,0,1,20,0.0,0.0,0.0
8361,92.17,0,0,1,28,0.0,0.0,0.0
8362,20.67,0,1,1,13,0.0,0.0,0.0
8363,60.0,0,0,1,45,3.0,1049479.0,22578.0
8364,33.05,0,0,1,28,0.0,0.0,0.0
8365,23.1,0,1,1,21,2.0,99436.0,2141.0
8366,5.0,0,1,1,0,0.0,0.0,0.0
8367,16.0,0,1,1,18,0.0,0.0,0.0
8368,32.8,0,0,1,18,0.0,0.0,0.0
8369,11.04,0,1,1,7,0.0,0.0,0.0
8370,40.0,0,0,1,10,0.0,0.0,0.0
8371,54.18,0,0,1,60,0.0,0.0,0.0
8372,42.62,0,0,1,13,0.0,0.0,0.0
8373,7.06,0,1,1,22,1.0,18619.0,1014.0
8374,23.0,0,1,1,13,0.0,0.0,0.0
8375,71.44,0,0,1,30,0.0,0.0,0.0
8376,63.98,0,0,1,13,0.0,0.0,0.0
8377,4.95,0,1,1,18,0.0,0.0,0.0
8378,49.12,0,0,1,2,0.0,0.0,0.0
8379,33.0,0,0,1,20,0.0,0.0,0.0
8380,34.0,0,0,1,7,0.0,0.0,0.0
8381,55.0,0,0,1,12,1.0,82662.0,1444.0
8382,63.14,0,0,1,14,0.0,0.0,0.0
8383,100.0,0,0,1,15,0.0,0.0,0.0
8384,16.0,0,1,1,10,0.0,0.0,0.0
8385,115.37,0,0,1,3,0.0,0.0,0.0
8386,172.16,0,0,1,13,0.0,0.0,0.0
8387,15.5,0,1,1,9,0.0,0.0,0.0
8388,51.62,0,0,1,28,0.0,0.0,0.0
8389,20.0,0,1,1,10,0.0,0.0,0.0
8390,76.18,0,0,1,81,0.0,0.0,0.0
8391,138.84,0,0,1,4,0.0,0.0,0.0
8392,30.0,0,1,1,29,0.0,0.0,0.0
8393,10.0,0,1,1,21,0.0,0.0,0.0
8394,19.0,0,1,1,17,0.0,0.0,0.0
8395,88.41,0,0,1,13,0.0,0.0,0.0
8396,16.52,0,1,1,22,0.0,0.0,0.0
8397,26.55,0,1,1,11,0.0,0.0,0.0
8398,82.0,0,0,1,22,1.0,545068.0,15503.0
8399,10.0,0,1,1,1,1.0,18619.0,1014.0
8400,29.86,0,1,1,13,0.0,0.0,0.0
8401,76.92,0,0,1,27,0.0,0.0,0.0
8402,11.17,0,1,1,13,0.0,0.0,0.0
8403,75.24,0,0,1,18,0.0,0.0,0.0
8404,21.24,0,1,1,5,0.0,0.0,0.0
8405,130.0,0,0,1,7,0.0,0.0,0.0
8406,46.2,0,0,1,24,1.0,82662.0,1444.0
8407,3.3,0,1,1,3,0.0,0.0,0.0
8408,77.5,0,0,1,17,0.0,0.0,0.0
8409,10.0,0,1,1,3,1.0,18619.0,1014.0
8410,4.95,0,1,1,13,0.0,0.0,0.0
8411,8.82,0,1,1,10,0.0,0.0,0.0
8412,70.0,0,0,1,3,0.0,0.0,0.0
8413,61.6,0,0,1,29,0.0,0.0,0.0
8414,18.0,0,1,1,26,3.0,1049479.0,22578.0
8415,47.25,0,0,1,21,0.0,0.0,0.0
8416,33.06,0,0,1,8,0.0,0.0,0.0
8417,31.76,0,0,1,0,0.0,0.0,0.0
8418,37.57,0,0,1,11,0.0,0.0,0.0
8419,42.9,0,0,1,29,0.0,0.0,0.0
8420,33.0,0,0,1,23,0.0,0.0,0.0
8421,19.9,0,1,1,29,0.0,0.0,0.0
8422,39.01,0,0,1,15,0.0,0.0,0.0
8423,12.9,0,1,1,1,0.0,0.0,0.0
8424,23.0,0,1,1,8,0.0,0.0,0.0
8425,42.27,0,0,1,24,0.0,0.0,0.0
8426,52.04,0,0,1,14,0.0,0.0,0.0
8427,42.04,0,0,1,14,0.0,0.0,0.0
8428,37.31,0,0,1,0,2.0,99436.0,2141.0
8429,31.2,0,0,1,8,0.0,0.0,0.0
8430,99.17,0,0,1,18,2.0,99436.0,2141.0
8431,89.96,0,0,1,24,0.0,0.0,0.0
8432,26.4,0,1,1,30,0.0,0.0,0.0
8433,26.75,0,1,1,16,0.0,0.0,0.0
8434,29.32,0,1,1,12,0.0,0.0,0.0
8435,27.0,0,1,1,17,0.0,0.0,0.0
8436,9.14,0,1,1,25,1.0,170742.0,5385.0
8437,20.0,0,1,1,28,0.0,0.0,0.0
8438,64.47,0,0,1,31,0.0,0.0,0.0
8439,7.0,0,1,1,7,0.0,0.0,0.0
8440,33.0,0,0,1,20,0.0,0.0,0.0
8441,3.3,0,1,1,23,0.0,0.0,0.0
8442,38.94,0,0,1,0,0.0,0.0,0.0
8443,33.91,0,0,1,0,0.0,0.0,0.0
8444,85.55,0,0,1,9,0.0,0.0,0.0
8445,15.76,0,1,1,26,1.0,151779.0,18742.0
8446,33.1,0,0,1,1,1.0,434004.0,8697.0
8447,13.7,0,1,1,12,0.0,0.0,0.0
8448,48.62,0,0,1,14,0.0,0.0,0.0
8449,22.0,0,1,1,16,1.0,133951.0,14411.0
8450,30.0,0,1,1,15,0.0,0.0,0.0
8451,36.3,0,0,1,25,0.0,0.0,0.0
8452,98.0,0,0,1,16,0.0,0.0,0.0
8453,25.68,0,1,1,6,0.0,0.0,0.0
8454,23.14,0,1,1,12,0.0,0.0,0.0
8455,14.85,0,1,1,20,0.0,0.0,0.0
8456,21.65,0,1,1,78,1.0,133951.0,14411.0
8457,33.0,0,0,1,26,2.0,152321.0,14335.0
8458,52.0,0,0,1,8,0.0,0.0,0.0
8459,20.0,0,1,1,19,0.0,0.0,0.0
8460,29.75,0,1,1,32,1.0,82662.0,1444.0
8461,13.2,0,1,1,24,0.0,0.0,0.0
8462,38.02,0,0,1,19,0.0,0.0,0.0
8463,58.33,0,0,1,24,0.0,0.0,0.0
8464,13.55,0,1,1,16,0.0,0.0,0.0
8465,16.0,0,1,1,10,0.0,0.0,0.0
8466,22.98,0,1,1,25,0.0,0.0,0.0
8467,40.0,0,0,1,7,0.0,0.0,0.0
8468,85.59,0,0,1,25,0.0,0.0,0.0
8469,27.0,0,1,1,12,0.0,0.0,0.0
8470,17.0,0,1,1,16,1.0,545068.0,15503.0
8471,80.93,0,0,1,14,0.0,0.0,0.0
8472,113.34,0,0,1,15,0.0,0.0,0.0
8473,45.58,0,0,1,9,0.0,0.0,0.0
8474,13.85,0,1,1,23,0.0,0.0,0.0
8475,29.3,0,1,1,7,1.0,81199.0,9333.0
8476,27.0,0,1,1,6,0.0,0.0,0.0
8477,32.06,0,0,1,17,0.0,0.0,0.0
8478,28.0,0,1,1,13,0.0,0.0,0.0
8479,50.02,0,0,1,21,0.0,0.0,0.0
8480,59.33,0,0,1,22,0.0,0.0,0.0
8481,76.0,0,0,1,3,0.0,0.0,0.0
8482,33.34,0,0,1,20,0.0,0.0,0.0
8483,41.42,0,0,1,24,0.0,0.0,0.0
8484,40.75,0,0,1,10,0.0,0.0,0.0
8485,97.98,0,0,1,18,0.0,0.0,0.0
8486,27.3,0,1,1,1,0.0,0.0,0.0
8487,26.1,0,1,1,27,0.0,0.0,0.0
8488,48.0,0,0,1,31,0.0,0.0,0.0
8489,19.8,0,1,1,21,0.0,0.0,0.0
8490,26.32,0,1,1,10,1.0,33500.0,6622.0
8491,33.35,0,0,1,17,0.0,0.0,0.0
8492,20.64,0,1,1,23,0.0,0.0,0.0
8493,1116.19,0,0,1,26,0.0,0.0,0.0
8494,24.0,0,1,1,29,0.0,0.0,0.0
8495,37.8,0,0,1,5,0.0,0.0,0.0
8496,67.5,0,0,1,24,1.0,208677.0,8100.0
8497,92.84,0,0,1,7,0.0,0.0,0.0
8498,47.1,0,0,1,27,0.0,0.0,0.0
8499,29.65,0,1,1,31,0.0,0.0,0.0
8500,66.0,0,0,1,15,0.0,0.0,0.0
8501,92.0,0,0,1,11,0.0,0.0,0.0
8502,14.0,0,1,1,10,0.0,0.0,0.0
8503,174.22,0,0,1,5,0.0,0.0,0.0
8504,23.93,0,1,1,9,0.0,0.0,0.0
8505,163.5,0,0,1,11,0.0,0.0,0.0
8506,69.24,0,0,1,51,0.0,0.0,0.0
8507,104.19,0,0,1,11,0.0,0.0,0.0
8508,41.0,0,0,1,12,0.0,0.0,0.0
8509,30.0,0,1,1,11,0.0,0.0,0.0
8510,46.51,0,0,1,5,0.0,0.0,0.0
8511,65.78,0,0,1,2,0.0,0.0,0.0
8512,32.02,0,0,1,11,0.0,0.0,0.0
8513,83.4,0,0,1,7,0.0,0.0,0.0
8514,20.0,0,1,1,3,0.0,0.0,0.0
8515,25.0,0,1,1,6,1.0,63090.0,616.0
8516,15.9,0,1,1,1,1.0,111902.0,2410.0
8517,26.51,0,1,1,7,0.0,0.0,0.0
8518,9.0,0,1,1,0,0.0,0.0,0.0
8519,14.28,0,1,1,11,0.0,0.0,0.0
8520,18.0,0,1,1,0,0.0,0.0,0.0
8521,120.12,0,0,1,6,0.0,0.0,0.0
8522,33.25,0,0,1,10,0.0,0.0,0.0
8523,61.32,0,0,1,1,0.0,0.0,0.0
8524,100.06,0,0,1,6,0.0,0.0,0.0
8525,45.0,0,0,1,2,0.0,0.0,0.0
8526,55.0,0,0,1,7,0.0,0.0,0.0
8527,52.0,0,0,1,1,0.0,0.0,0.0
8528,21.0,0,1,1,6,0.0,0.0,0.0
8529,30.13,0,0,1,12,2.0,99436.0,2141.0
8530,0.0,0,1,1,0,0.0,0.0,0.0
8531,22.94,0,1,1,1,0.0,0.0,0.0
8532,38.25,0,0,1,11,0.0,0.0,0.0
8533,42.04,0,0,1,8,0.0,0.0,0.0
8534,38.27,0,0,1,1,1.0,208677.0,8100.0
8535,33.0,0,0,1,10,1.0,4108394.0,15816.0
8536,10.0,0,1,1,3,0.0,0.0,0.0
8537,16.0,0,1,1,11,0.0,0.0,0.0
8538,36.0,0,0,1,80,0.0,0.0,0.0
8539,49.0,0,0,1,5,0.0,0.0,0.0
8540,22.06,0,1,1,4,1.0,86673.0,903.0
8541,72.6,0,0,1,46,1.0,82662.0,1444.0
8542,19.2,0,1,1,10,0.0,0.0,0.0
8543,85.76,0,0,1,2,0.0,0.0,0.0
8544,14.52,0,1,1,11,1.0,4108394.0,15816.0
8545,0.0,0,1,1,0,1.0,111902.0,2410.0
8546,59.76,0,0,1,47,0.0,0.0,0.0
8547,30.0,0,1,1,10,2.0,99436.0,2141.0
8548,44.41,0,0,1,1,0.0,0.0,0.0
8549,14.0,0,1,1,13,0.0,0.0,0.0
8550,45.0,0,0,1,3,0.0,0.0,0.0
8551,31.0,0,0,1,8,0.0,0.0,0.0
8552,46.5,0,0,1,6,1.0,55486.0,7674.0
8553,40.15,0,0,1,6,0.0,0.0,0.0
8554,30.0,0,1,1,7,1.0,55486.0,7674.0
8555,15.44,0,1,1,1,1.0,4108394.0,15816.0
8556,83.16,0,0,1,12,0.0,0.0,0.0
8557,22.11,0,1,1,10,0.0,0.0,0.0
8558,19.8,0,1,1,10,0.0,0.0,0.0
8559,29.0,0,1,1,6,0.0,0.0,0.0
8560,18.36,0,1,1,10,0.0,0.0,0.0
8561,26.0,0,1,1,10,0.0,0.0,0.0
8562,33.0,0,0,1,6,1.0,111902.0,2410.0
8563,33.0,0,0,1,8,0.0,0.0,0.0
8564,15.37,0,1,1,13,1.0,86673.0,903.0
8565,3.3,0,1,1,0,0.0,0.0,0.0
8566,35.1,0,0,1,8,0.0,0.0,0.0
8567,16.5,0,1,1,13,0.0,0.0,0.0
8568,69.0,0,0,1,11,0.0,0.0,0.0
8569,47.07,0,0,1,18,0.0,0.0,0.0
8570,65.0,0,0,1,33,0.0,0.0,0.0
8571,24.0,0,1,1,15,0.0,0.0,0.0
8572,40.0,0,0,1,12,0.0,0.0,0.0
8573,66.63,0,0,1,16,0.0,0.0,0.0
8574,59.5,0,0,1,33,0.0,0.0,0.0
8575,24.45,0,1,1,0,0.0,0.0,0.0
8576,64.0,0,0,1,0,0.0,0.0,0.0
8577,30.0,0,1,1,22,0.0,0.0,0.0
8578,17.0,0,1,1,45,0.0,0.0,0.0
8579,58.8,0,0,1,34,0.0,0.0,0.0
8580,11.0,0,1,1,1,0.0,0.0,0.0
8581,52.15,0,0,1,14,0.0,0.0,0.0
8582,12.0,0,1,1,12,0.0,0.0,0.0
8583,45.19,0,0,1,25,1.0,29399.0,5939.0
8584,98.0,0,0,1,16,0.0,0.0,0.0
8585,47.05,0,0,1,12,0.0,0.0,0.0
8586,31.0,0,0,1,13,2.0,99436.0,2141.0
8587,34.89,0,0,1,26,0.0,0.0,0.0
8588,38.6,0,0,1,32,0.0,0.0,0.0
8589,65.86,0,0,1,32,0.0,0.0,0.0
8590,45.0,0,0,1,7,1.0,49710.0,1265.0
8591,18.45,0,1,1,24,0.0,0.0,0.0
8592,27.0,0,1,1,25,0.0,0.0,0.0
8593,40.0,0,0,1,15,0.0,0.0,0.0
8594,84.32,0,0,1,36,0.0,0.0,0.0
8595,89.69,0,0,1,5,0.0,0.0,0.0
8596,22.0,0,1,1,31,0.0,0.0,0.0
8597,62.0,0,0,1,36,0.0,0.0,0.0
8598,41.0,0,0,1,25,0.0,0.0,0.0
8599,33.89,0,0,1,21,0.0,0.0,0.0
8600,142.63,0,0,1,28,0.0,0.0,0.0
8601,40.2,0,0,1,14,1.0,86673.0,903.0
8602,34.0,0,0,1,21,0.0,0.0,0.0
8603,86.0,0,0,1,17,1.0,18619.0,1014.0
8604,39.0,0,0,1,1,0.0,0.0,0.0
8605,14.0,0,1,1,13,0.0,0.0,0.0
8606,36.57,0,0,1,16,0.0,0.0,0.0
8607,16.0,0,1,1,23,0.0,0.0,0.0
8608,29.0,0,1,1,19,0.0,0.0,0.0
8609,10.0,0,1,1,0,0.0,0.0,0.0
8610,95.06,0,0,1,35,0.0,0.0,0.0
8611,28.85,0,1,1,3,0.0,0.0,0.0
8612,62.7,0,0,1,20,0.0,0.0,0.0
8613,83.61,0,0,1,20,0.0,0.0,0.0
8614,30.74,0,0,1,28,0.0,0.0,0.0
8615,29.32,0,1,1,7,0.0,0.0,0.0
8616,17.0,0,1,1,33,0.0,0.0,0.0
8617,100.0,0,0,1,22,0.0,0.0,0.0
8618,56.1,0,0,1,33,2.0,245351.0,21459.0
8619,30.0,0,1,1,0,0.0,0.0,0.0
8620,36.0,0,0,1,21,0.0,0.0,0.0
8621,61.2,0,0,1,26,1.0,32681.0,1110.0
8622,4.67,0,1,1,23,0.0,0.0,0.0
8623,6.6,0,1,1,16,0.0,0.0,0.0
8624,56.0,0,0,1,5,0.0,0.0,0.0
8625,23.73,0,1,1,13,1.0,133951.0,14411.0
8626,118.2,0,0,1,1,0.0,0.0,0.0
8627,16.7,0,1,1,20,0.0,0.0,0.0
8628,14.6,0,1,1,18,1.0,82662.0,1444.0
8629,16.5,0,1,1,21,1.0,82662.0,1444.0
8630,50.0,0,0,1,33,0.0,0.0,0.0
8631,26.46,0,1,1,4,0.0,0.0,0.0
8632,18.0,0,1,1,1,0.0,0.0,0.0
8633,14.14,0,1,1,21,2.0,99436.0,2141.0
8634,42.02,0,0,1,14,0.0,0.0,0.0
8635,14.52,0,1,1,24,0.0,0.0,0.0
8636,24.64,0,1,1,20,0.0,0.0,0.0
8637,21.0,0,1,1,11,0.0,0.0,0.0
8638,31.0,0,0,1,19,0.0,0.0,0.0
8639,33.0,0,0,1,8,0.0,0.0,0.0
8640,84.86,0,0,1,11,0.0,0.0,0.0
8641,37.06,0,0,1,21,2.0,99436.0,2141.0
8642,81.0,0,0,1,2,0.0,0.0,0.0
8643,47.05,0,0,1,1,0.0,0.0,0.0
8644,23.0,0,1,1,19,0.0,0.0,0.0
8645,42.84,0,0,1,22,1.0,29399.0,5939.0
8646,19.8,0,1,1,15,0.0,0.0,0.0
8647,47.93,0,0,1,21,0.0,0.0,0.0
8648,96.86,0,0,1,26,0.0,0.0,0.0
8649,8.7,0,1,1,12,0.0,0.0,0.0
8650,23.1,0,1,1,0,0.0,0.0,0.0
8651,39.02,0,0,1,37,0.0,0.0,0.0
8652,44.1,0,0,1,8,1.0,74694.0,1374.0
8653,49.49,0,0,1,7,0.0,0.0,0.0
8654,19.8,0,1,1,24,0.0,0.0,0.0
8655,104.46,0,0,1,11,0.0,0.0,0.0
8656,76.03,0,0,1,0,0.0,0.0,0.0
8657,34.92,0,0,1,28,0.0,0.0,0.0
8658,25.8,0,1,1,36,0.0,0.0,0.0
8659,84.67,0,0,1,27,0.0,0.0,0.0
8660,17.5,0,1,1,6,0.0,0.0,0.0
8661,19.0,0,1,1,31,0.0,0.0,0.0
8662,103.82,0,0,1,13,0.0,0.0,0.0
8663,61.2,0,0,1,29,0.0,0.0,0.0
8664,18.15,0,1,1,13,0.0,0.0,0.0
8665,91.2,0,0,1,3,0.0,0.0,0.0
